Time,NepseIndex,Change,Gain,Loss,AverageGain,AverageLoss,RS,RSI,12_Day_EMA,26_Day_EMA,MACD,TrueRange,ATR
2005-10-23,302.83,4.48,4.48,0.0,0.82,0.3,2.72,73.13,297.38,296.13,1.24,4.48,1.12
2005-10-24,306.63,3.8,3.8,0.0,1.04,0.28,3.69,78.67,298.8,296.91,1.89,3.8,1.32
2005-10-25,305.32,-1.31,0.0,1.31,0.96,0.35,2.71,73.08,299.8,297.54,2.27,1.31,1.32
2005-10-26,304.99,-0.33,0.0,0.33,0.89,0.35,2.53,71.69,300.6,298.09,2.51,0.33,1.24
2005-10-27,305.73,0.74,0.74,0.0,0.88,0.33,2.69,72.93,301.39,298.65,2.74,0.74,1.21
2005-10-30,307.57,1.84,1.84,0.0,0.95,0.3,3.13,75.77,302.34,299.31,3.03,1.84,1.25
2005-11-07,303.94,-3.63,0.0,3.63,0.88,0.54,1.63,61.97,302.59,299.66,2.93,3.63,1.42
2005-11-10,307.98,4.04,4.04,0.0,1.11,0.5,2.2,68.78,303.42,300.27,3.14,4.04,1.61
2005-11-13,306.15,-1.83,0.0,1.83,1.03,0.6,1.72,63.25,303.84,300.71,3.13,1.83,1.63
2005-11-14,302.39,-3.76,0.0,3.76,0.96,0.82,1.16,53.7,303.61,300.83,2.78,3.76,1.78
2005-11-16,300.58,-1.81,0.0,1.81,0.89,0.89,0.99,49.8,303.15,300.81,2.33,1.81,1.78
2005-11-17,300.64,0.06,0.06,0.0,0.83,0.83,1.0,49.93,302.76,300.8,1.96,0.06,1.66
2005-11-20,300.57,-0.07,0.0,0.07,0.77,0.78,0.99,49.77,302.42,300.78,1.64,0.07,1.54
2005-11-21,302.02,1.45,1.45,0.0,0.82,0.72,1.13,53.16,302.36,300.88,1.49,1.45,1.54
2005-11-22,302.23,0.21,0.21,0.0,0.77,0.67,1.16,53.64,302.34,300.98,1.37,0.21,1.44
2005-11-23,300.78,-1.45,0.0,1.45,0.72,0.72,0.99,49.79,302.1,300.96,1.14,1.45,1.44
2005-11-24,301.2,0.42,0.42,0.0,0.7,0.67,1.04,50.89,301.96,300.98,0.98,0.42,1.37
2005-11-27,301.13,-0.07,0.0,0.07,0.65,0.63,1.03,50.69,301.83,300.99,0.84,0.07,1.28
2005-11-28,301.67,0.54,0.54,0.0,0.64,0.58,1.09,52.25,301.81,301.04,0.77,0.54,1.22
2005-11-29,300.96,-0.71,0.0,0.71,0.59,0.59,1.0,50.02,301.68,301.03,0.64,0.71,1.19
2005-11-30,300.54,-0.42,0.0,0.42,0.55,0.58,0.95,48.69,301.5,301.0,0.51,0.42,1.13
2005-12-01,301.76,1.22,1.22,0.0,0.6,0.54,1.11,52.62,301.54,301.05,0.49,1.22,1.14
2005-12-04,301.65,-0.11,0.0,0.11,0.56,0.51,1.09,52.23,301.56,301.1,0.46,0.11,1.07
2005-12-05,301.97,0.32,0.32,0.0,0.54,0.47,1.14,53.31,301.62,301.16,0.46,0.32,1.01
2005-12-06,298.0,-3.97,0.0,3.97,0.5,0.72,0.69,40.95,301.07,300.93,0.14,3.97,1.22
2005-12-07,297.49,-0.51,0.0,0.51,0.47,0.71,0.66,39.68,300.52,300.67,-0.16,0.51,1.17
2005-12-08,299.1,1.61,1.61,0.0,0.55,0.66,0.83,45.44,300.3,300.56,-0.26,1.61,1.2
2005-12-11,299.84,0.74,0.74,0.0,0.56,0.61,0.92,47.91,300.23,300.5,-0.28,0.74,1.17
2005-12-12,299.71,-0.13,0.0,0.13,0.52,0.58,0.9,47.5,300.15,300.45,-0.3,0.13,1.1
2005-12-13,300.71,1.0,1.0,0.0,0.56,0.53,1.04,50.94,300.23,300.47,-0.23,1.0,1.09
2005-12-14,302.24,1.53,1.53,0.0,0.62,0.5,1.26,55.72,300.54,300.6,-0.05,1.53,1.12
2005-12-15,303.12,0.88,0.88,0.0,0.64,0.46,1.39,58.25,300.94,300.78,0.16,0.88,1.1
2005-12-18,303.98,0.86,0.86,0.0,0.66,0.43,1.54,60.61,301.41,301.02,0.39,0.86,1.09
2005-12-19,304.97,0.99,0.99,0.0,0.68,0.4,1.72,63.19,301.96,301.31,0.64,0.99,1.08
2005-12-20,306.59,1.62,1.62,0.0,0.75,0.37,2.03,67.0,302.67,301.7,0.96,1.62,1.12
2005-12-21,308.13,1.54,1.54,0.0,0.81,0.34,2.35,70.16,303.51,302.18,1.33,1.54,1.15
2005-12-22,308.67,0.54,0.54,0.0,0.79,0.32,2.47,71.2,304.3,302.66,1.64,0.54,1.1
2005-12-25,300.49,-8.18,0.0,8.18,0.73,0.88,0.83,45.36,303.72,302.5,1.22,8.18,1.61
2005-12-26,299.93,-0.56,0.0,0.56,0.68,0.86,0.79,44.18,303.13,302.31,0.82,0.56,1.54
2005-12-27,301.09,1.16,1.16,0.0,0.71,0.8,0.9,47.25,302.82,302.22,0.6,1.16,1.51
2005-12-28,301.6,0.51,0.51,0.0,0.7,0.74,0.94,48.59,302.63,302.17,0.46,0.51,1.44
2005-12-29,302.78,1.18,1.18,0.0,0.73,0.69,1.07,51.64,302.65,302.22,0.44,1.18,1.42
2006-01-01,303.26,0.48,0.48,0.0,0.71,0.64,1.12,52.87,302.75,302.3,0.45,0.48,1.35
2006-01-02,304.16,0.9,0.9,0.0,0.73,0.59,1.23,55.16,302.96,302.43,0.53,0.9,1.32
2006-01-03,305.42,1.26,1.26,0.0,0.77,0.55,1.39,58.23,303.34,302.65,0.69,1.26,1.32
2006-01-04,305.85,0.43,0.43,0.0,0.74,0.51,1.45,59.26,303.73,302.89,0.84,0.43,1.25
2006-01-05,305.62,-0.23,0.0,0.23,0.69,0.49,1.41,58.43,304.02,303.09,0.93,0.23,1.18
2006-01-09,305.44,-0.18,0.0,0.18,0.64,0.47,1.37,57.75,304.24,303.27,0.97,0.18,1.11
2006-01-10,305.55,0.11,0.11,0.0,0.6,0.43,1.39,58.07,304.44,303.44,1.0,0.11,1.04
2006-01-12,305.5,-0.05,0.0,0.05,0.56,0.41,1.37,57.86,304.6,303.59,1.01,0.05,0.97
2006-01-15,305.66,0.16,0.16,0.0,0.53,0.38,1.4,58.39,304.77,303.74,1.02,0.16,0.91
2006-01-16,305.85,0.19,0.19,0.0,0.51,0.35,1.44,59.05,304.93,303.9,1.03,0.19,0.86
2006-01-17,305.93,0.08,0.08,0.0,0.48,0.33,1.46,59.34,305.09,304.05,1.04,0.08,0.8
2006-01-18,306.17,0.24,0.24,0.0,0.46,0.3,1.52,60.25,305.25,304.21,1.05,0.24,0.76
2006-01-19,305.27,-0.9,0.0,0.9,0.43,0.35,1.23,55.23,305.26,304.29,0.97,0.9,0.77
2006-01-22,305.3,0.03,0.03,0.0,0.4,0.32,1.24,55.37,305.26,304.36,0.9,0.03,0.72
2006-01-23,305.72,0.42,0.42,0.0,0.4,0.3,1.34,57.29,305.33,304.46,0.87,0.42,0.7
2006-01-24,305.51,-0.21,0.0,0.21,0.37,0.29,1.27,55.99,305.36,304.54,0.82,0.21,0.66
2006-01-25,306.13,0.62,0.62,0.0,0.39,0.27,1.44,58.95,305.48,304.66,0.82,0.62,0.66
2006-01-26,306.28,0.15,0.15,0.0,0.37,0.25,1.48,59.65,305.6,304.78,0.82,0.15,0.62
2006-01-30,306.9,0.62,0.62,0.0,0.39,0.23,1.67,62.52,305.8,304.93,0.87,0.62,0.62
2006-01-31,309.04,2.14,2.14,0.0,0.51,0.22,2.37,70.36,306.3,305.24,1.06,2.14,0.73
2006-02-01,308.25,-0.79,0.0,0.79,0.48,0.26,1.85,64.96,306.6,305.46,1.14,0.79,0.74
2006-02-02,308.92,0.67,0.67,0.0,0.49,0.24,2.05,67.25,306.96,305.72,1.24,0.67,0.73
2006-02-05,309.09,0.17,0.17,0.0,0.47,0.22,2.11,67.83,307.28,305.97,1.32,0.17,0.69
2006-02-06,309.09,0.0,0.0,0.0,0.43,0.21,2.11,67.83,307.56,306.2,1.36,0.0,0.64
2006-02-07,310.32,1.23,1.23,0.0,0.49,0.19,2.57,71.97,307.99,306.5,1.48,1.23,0.68
2006-02-09,312.63,2.31,2.31,0.0,0.62,0.18,3.49,77.75,308.7,306.96,1.74,2.31,0.8
2006-02-12,317.69,5.06,5.06,0.0,0.94,0.17,5.68,85.04,310.08,307.75,2.33,5.06,1.1
2006-02-13,325.96,8.27,8.27,0.0,1.46,0.15,9.53,90.51,312.53,309.1,3.43,8.27,1.62
2006-02-14,329.39,3.43,3.43,0.0,1.6,0.14,11.26,91.84,315.12,310.6,4.52,3.43,1.75
2006-02-15,325.9,-3.49,0.0,3.49,1.49,0.38,3.9,79.6,316.78,311.74,5.04,3.49,1.87
2006-02-16,324.86,-1.04,0.0,1.04,1.38,0.43,3.22,76.33,318.02,312.71,5.31,1.04,1.81
2006-02-20,325.35,0.49,0.49,0.0,1.32,0.4,3.31,76.81,319.15,313.65,5.5,0.49,1.72
2006-02-21,327.48,2.13,2.13,0.0,1.38,0.37,3.72,78.83,320.43,314.67,5.76,2.13,1.75
2006-02-22,329.82,2.34,2.34,0.0,1.45,0.34,4.21,80.81,321.88,315.79,6.08,2.34,1.79
2006-02-23,333.03,3.21,3.21,0.0,1.57,0.32,4.93,83.14,323.59,317.07,6.52,3.21,1.89
2006-02-27,337.58,4.55,4.55,0.0,1.78,0.3,6.03,85.77,325.74,318.59,7.16,4.55,2.08
2006-02-28,341.05,3.47,3.47,0.0,1.9,0.27,6.93,87.39,328.1,320.25,7.85,3.47,2.18
2006-03-01,343.28,2.23,2.23,0.0,1.93,0.26,7.56,88.31,330.43,321.96,8.48,2.23,2.18
2006-03-02,339.58,-3.7,0.0,3.7,1.79,0.5,3.57,78.13,331.84,323.26,8.58,3.7,2.29
2006-03-05,339.58,0.0,0.0,0.0,1.66,0.47,3.57,78.13,333.03,324.47,8.56,0.0,2.13
2006-03-06,334.42,-5.16,0.0,5.16,1.54,0.8,1.93,65.84,333.25,325.21,8.04,5.16,2.34
2006-03-07,332.28,-2.14,0.0,2.14,1.43,0.9,1.6,61.52,333.1,325.73,7.36,2.14,2.33
2006-03-08,335.37,3.09,3.09,0.0,1.55,0.83,1.86,65.08,333.45,326.45,7.0,3.09,2.38
2006-03-09,337.87,2.5,2.5,0.0,1.62,0.77,2.1,67.69,334.13,327.29,6.83,2.5,2.39
2006-03-12,337.32,-0.55,0.0,0.55,1.5,0.76,1.99,66.51,334.62,328.04,6.58,0.55,2.26
2006-03-13,339.79,2.47,2.47,0.0,1.57,0.7,2.24,69.11,335.41,328.91,6.51,2.47,2.28
2006-03-19,339.6,-0.19,0.0,0.19,1.46,0.67,2.19,68.67,336.06,329.7,6.36,0.19,2.13
2006-03-20,339.98,0.38,0.38,0.0,1.38,0.62,2.24,69.09,336.66,330.46,6.2,0.38,2.0
2006-03-21,339.03,-0.95,0.0,0.95,1.28,0.64,2.0,66.66,337.03,331.09,5.93,0.95,1.93
2006-03-22,338.86,-0.17,0.0,0.17,1.19,0.61,1.96,66.21,337.31,331.67,5.64,0.17,1.8
2006-03-23,338.7,-0.16,0.0,0.16,1.11,0.58,1.92,65.76,337.52,332.19,5.33,0.16,1.68
2006-03-26,337.99,-0.71,0.0,0.71,1.03,0.59,1.75,63.7,337.59,332.62,4.97,0.71,1.61
2006-03-27,337.45,-0.54,0.0,0.54,0.95,0.58,1.64,62.1,337.57,332.98,4.59,0.54,1.54
2006-03-28,337.57,0.12,0.12,0.0,0.9,0.54,1.65,62.32,337.57,333.32,4.25,0.12,1.44
2006-04-02,336.71,-0.86,0.0,0.86,0.83,0.56,1.47,59.58,337.44,333.57,3.87,0.86,1.4
2006-04-03,334.88,-1.83,0.0,1.83,0.77,0.65,1.18,54.12,337.05,333.67,3.38,1.83,1.43
2006-04-04,334.15,-0.73,0.0,0.73,0.72,0.66,1.09,52.07,336.6,333.7,2.9,0.73,1.38
2006-04-05,334.77,0.62,0.62,0.0,0.71,0.61,1.16,53.68,336.32,333.78,2.54,0.62,1.32
2006-04-16,334.27,-0.5,0.0,0.5,0.66,0.6,1.09,52.16,336.0,333.82,2.19,0.5,1.26
2006-04-17,331.88,-2.39,0.0,2.39,0.61,0.73,0.84,45.53,335.37,333.67,1.69,2.39,1.34
2006-04-25,338.54,6.66,6.66,0.0,1.04,0.68,1.54,60.56,335.86,334.03,1.82,6.66,1.72
2006-04-26,343.28,4.74,4.74,0.0,1.31,0.63,2.07,67.45,337.0,334.72,2.28,4.74,1.94
2006-04-30,361.58,18.3,18.3,0.0,2.52,0.59,4.3,81.14,340.78,336.71,4.07,18.3,3.11
2006-05-01,374.87,13.29,13.29,0.0,3.29,0.54,6.05,85.81,346.03,339.54,6.49,13.29,3.84
2006-05-02,372.45,-2.42,0.0,2.42,3.06,0.68,4.51,81.84,350.09,341.97,8.12,2.42,3.73
2006-05-03,367.99,-4.46,0.0,4.46,2.84,0.95,2.99,74.95,352.84,343.9,8.94,4.46,3.79
2006-05-04,366.94,-1.05,0.0,1.05,2.63,0.96,2.76,73.38,355.01,345.61,9.41,1.05,3.59
2006-05-07,368.68,1.74,1.74,0.0,2.57,0.89,2.9,74.34,357.12,347.32,9.8,1.74,3.46
2006-05-08,370.95,2.27,2.27,0.0,2.55,0.82,3.09,75.57,359.24,349.07,10.18,2.27,3.37
2006-05-09,375.15,4.2,4.2,0.0,2.67,0.77,3.49,77.71,361.69,351.0,10.69,4.2,3.43
2006-05-10,377.47,2.32,2.32,0.0,2.64,0.71,3.72,78.81,364.12,352.96,11.16,2.32,3.35
2006-05-23,372.48,-4.99,0.0,4.99,2.45,1.02,2.41,70.72,365.4,354.41,11.0,4.99,3.47
2006-05-24,370.89,-1.59,0.0,1.59,2.28,1.06,2.16,68.31,366.25,355.63,10.62,1.59,3.34
2006-05-25,368.89,-2.0,0.0,2.0,2.12,1.12,1.88,65.3,366.66,356.61,10.05,2.0,3.24
2006-05-28,375.64,6.75,6.75,0.0,2.45,1.04,2.34,70.09,368.04,358.02,10.02,6.75,3.49
2006-05-29,380.2,4.56,4.56,0.0,2.6,0.97,2.68,72.82,369.91,359.66,10.25,4.56,3.57
2006-05-30,372.64,-7.56,0.0,7.56,2.41,1.44,1.67,62.61,370.33,360.62,9.71,7.56,3.85
2006-05-31,371.74,-0.9,0.0,0.9,2.24,1.4,1.6,61.51,370.55,361.45,9.1,0.9,3.64
2006-06-01,371.97,0.23,0.23,0.0,2.1,1.3,1.61,61.69,370.76,362.23,8.54,0.23,3.4
2006-06-04,372.06,0.09,0.09,0.0,1.95,1.21,1.62,61.77,370.96,362.95,8.01,0.09,3.16
2006-06-05,371.47,-0.59,0.0,0.59,1.81,1.16,1.56,60.9,371.04,363.59,7.46,0.59,2.98
2006-06-06,370.47,-1.0,0.0,1.0,1.68,1.15,1.46,59.36,370.95,364.1,6.86,1.0,2.84
2006-06-07,369.62,-0.85,0.0,0.85,1.56,1.13,1.38,58.03,370.75,364.5,6.24,0.85,2.69
2006-06-08,370.84,1.22,1.22,0.0,1.54,1.05,1.47,59.44,370.76,364.97,5.79,1.22,2.59
2006-06-11,371.62,0.78,0.78,0.0,1.48,0.98,1.52,60.36,370.89,365.47,5.43,0.78,2.46
2006-06-12,371.72,0.1,0.1,0.0,1.39,0.91,1.53,60.48,371.02,365.93,5.09,0.1,2.29
2006-06-13,370.79,-0.93,0.0,0.93,1.29,0.91,1.42,58.65,370.99,366.29,4.7,0.93,2.19
2006-06-14,372.01,1.22,1.22,0.0,1.28,0.84,1.52,60.35,371.14,366.71,4.43,1.22,2.12
2006-06-15,372.21,0.2,0.2,0.0,1.2,0.78,1.54,60.63,371.31,367.12,4.19,0.2,1.99
2006-06-18,374.05,1.84,1.84,0.0,1.25,0.73,1.72,63.25,371.73,367.63,4.1,1.84,1.98
2006-06-19,375.49,1.44,1.44,0.0,1.26,0.67,1.87,65.2,372.31,368.22,4.09,1.44,1.94
2006-06-20,377.04,1.55,1.55,0.0,1.28,0.63,2.05,67.22,373.04,368.87,4.17,1.55,1.91
2006-06-21,378.68,1.64,1.64,0.0,1.31,0.58,2.25,69.25,373.9,369.6,4.31,1.64,1.89
2006-06-22,378.87,0.19,0.19,0.0,1.23,0.54,2.28,69.48,374.67,370.28,4.39,0.19,1.77
